Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
4         	21        	1         	B    	-5.4906889147 	0.004125      	0   	1000	0   	0   	1.0318	1.0318	0   	0   
4         	95        	1         	B    	-21.2229451209	6.0673e-10    	0   	17.66	0   	0   	4.3719	4.3719	0   	0   
4         	100       	1         	B    	-21.2229451209	6.0673e-10    	0   	17.66	0   	0   	4.3719	4.3719	0   	0   
4         	101       	1         	B    	-21.2229451209	6.0673e-10    	0   	17.66	0   	0   	4.3719	4.3719	0   	0   
7         	8         	1         	B    	-114.4204710542	2.0315e-50    	0   	62.661	0   	1000	24.717	24.717	4.3233	4.3233
7         	22        	1         	B    	-76.5932170678	5.4449e-34    	10.898	0   	0   	0   	10.655	10.655	6.4391	6.4391
7         	23        	1         	B    	-42.5666801054	3.2623e-19    	7.8695	1000	7.8695e-07	0.0001	1.0001	1.0001	0   	0   
7         	24        	1         	B    	-42.5666801054	3.2623e-19    	7.8695	1000	7.8695e-07	0.0001	1.0001	1.0001	0   	0   
7         	43        	1         	B    	-63.9096573545	1.7555e-28    	7.2977	29.841	7.2977e-07	2.9841e-06	4.2908	4.2908	14.754	14.754
7         	44        	1         	B    	-80.6014565586	9.8908e-36    	11.111	0   	0   	0   	13.244	13.244	5.9023	5.9023
7         	45        	1         	B    	-42.5666801054	3.2623e-19    	7.8695	1000	7.8695e-07	0.0001	1.0001	1.0001	0   	0   
7         	47        	1         	B    	-42.5666801054	3.2623e-19    	7.8695	1000	7.8695e-07	0.0001	1.0001	1.0001	0   	0   
8         	22        	1         	B    	-122.6622483310	5.3513e-54    	11.864	102.96	4.5718	39.675	10.779	10.779	6.0596	6.0596
8         	43        	1         	B    	-116.6599006127	2.164e-51     	21.821	74.05	4.3928	14.907	4.3001	4.3001	14.331	14.331
8         	44        	1         	B    	-126.1153108449	1.6936e-55    	10.491	103.77	4.6056	45.553	13.413	13.413	5.5588	5.5588
8         	51        	1         	B    	-129.9679158445	3.5946e-57    	20.269	59.253	4.0822	11.933	11.524	11.524	13.696	13.696
11        	22        	1         	B    	-54.0444544428	3.379e-24     	0   	54.841	0   	1000	10.709	10.709	6.2664	6.2664
11        	23        	1         	B    	-32.1282368837	1.114e-14     	3.2973	1000	11.095	1000	1.0001	1.0001	0   	0   
11        	24        	1         	B    	-32.1282368837	1.114e-14     	3.2973	1000	11.095	1000	1.0001	1.0001	0   	0   
11        	44        	1         	B    	-58.8589562705	2.7408e-26    	0   	46.278	0   	1000	13.303	13.303	5.7756	5.7756
11        	45        	1         	B    	-32.1282368837	1.114e-14     	3.2973	1000	11.095	1000	1.0001	1.0001	0   	0   
11        	46        	1         	B    	-54.4741180130	2.1988e-24    	0.38949	36.856	7.8408	741.94	8.6146	8.6146	5.3355	5.3355
11        	47        	1         	B    	-32.1282368837	1.114e-14     	3.2973	1000	11.095	1000	1.0001	1.0001	0   	0   
12        	13        	1         	B    	-91.8703469753	1.2625e-40    	3.8452	1000	13.525	1000	8.5111	8.5111	16.649	16.649
12        	15        	1         	B    	-92.4914594047	6.7837e-41    	4.3771	1000	13.334	1000	8.3192	8.3192	52.095	52.095
12        	43        	1         	B    	-74.3593260397	5.0834e-33    	3.9067	1000	13.45	1000	4.2823	4.2823	15.173	15.173
12        	63        	1         	B    	-97.3631187053	5.1968e-43    	7.1492	36.873	7.1681	36.971	9.445	9.445	16.12	16.12
12        	64        	1         	B    	-97.3631187053	5.1968e-43    	7.1492	36.873	7.1681	36.971	9.445	9.445	16.12	16.12
12        	65        	1         	B    	-97.3631187053	5.1968e-43    	7.1492	36.873	7.1681	36.971	9.445	9.445	16.12	16.12
12        	66        	1         	B    	-97.3631187053	5.1968e-43    	7.1492	36.873	7.1681	36.971	9.445	9.445	16.12	16.12
12        	67        	1         	B    	-97.3631187053	5.1968e-43    	7.1492	36.873	7.1681	36.971	9.445	9.445	16.12	16.12
13        	15        	1         	B    	-61.2092300012	2.6132e-27    	0.89063	1000	2.7283	1000	8.3319	8.3319	50.213	50.213
13        	43        	1         	B    	-61.3196573650	2.34e-27      	3.6327	154.85	11.21	477.88	4.301	4.301	14.29	14.29
13        	44        	1         	B    	-87.2908516637	1.2305e-38    	10.155	0   	14.349	0   	13.245	13.245	5.8991	5.8991
15        	43        	1         	B    	-67.8284929243	3.4871e-30    	4.7993	64.06	39.222	523.53	4.2917	4.2917	14.715	14.715
7         	16        	1         	B    	-59.9038933352	9.6398e-27    	7.8703	1000	7.8703e-07	0.0001	3.0005	3.0005	0   	0   
8         	16        	1         	B    	-113.2141383986	6.7877e-50    	23.306	1000	4.3947	188.56	3.0005	3.0005	0   	0   
11        	16        	1         	B    	-49.4658740218	3.2904e-22    	3.2976	1000	11.095	1000	3.0005	3.0005	0   	0   
13        	16        	1         	B    	-66.0719097685	2.0199e-29    	7.4952	1000	15.144	1000	3.0005	3.0005	0   	0   
15        	16        	1         	B    	-67.4034570816	5.334e-30     	7.3242	1000	45.214	1000	3.0005	3.0005	0   	0   
16        	22        	1         	B    	-67.2002690808	6.5357e-30    	3.5917	0   	0   	0   	10.697	10.697	6.3039	6.3039
16        	23        	1         	B    	-32.3604073362	8.8319e-15    	2.0003	1000	2.0003e-07	0.0001	1.0001	1.0001	0   	0   
16        	24        	1         	B    	-32.3604073362	8.8319e-15    	2.0003	1000	2.0003e-07	0.0001	1.0001	1.0001	0   	0   
16        	43        	1         	B    	-54.4585932487	2.2332e-24    	2.1477	14.568	2.1477e-07	1.4568e-06	4.29	4.29	14.794	14.794
16        	44        	1         	B    	-70.1500294310	3.4216e-31    	1.2158	11.274	1.2158e-07	1.1274e-06	13.277	13.277	5.8311	5.8311
16        	45        	1         	B    	-32.3604073362	8.8319e-15    	2.0003	1000	2.0003e-07	0.0001	1.0001	1.0001	0   	0   
16        	47        	1         	B    	-32.3604073362	8.8319e-15    	2.0003	1000	2.0003e-07	0.0001	1.0001	1.0001	0   	0   
21        	95        	1         	B    	-21.2229451209	6.0673e-10    	0   	17.66	0   	0   	4.3719	4.3719	0   	0   
21        	100       	1         	B    	-21.2229451209	6.0673e-10    	0   	17.66	0   	0   	4.3719	4.3719	0   	0   
21        	101       	1         	B    	-21.2229451209	6.0673e-10    	0   	17.66	0   	0   	4.3719	4.3719	0   	0   
22        	44        	1         	B    	-54.2095751224	2.8647e-24    	0   	422.64	0   	1000	13.302	13.302	5.7784	5.7784
22        	46        	1         	B    	-72.4934480312	3.2847e-32    	6.7438	39.692	6.3313	37.264	8.6154	8.6154	5.3333	5.3333
22        	60        	1         	B    	-74.8188158453	3.2107e-33    	7.865	34.551	6.6787	29.34	9.6858	9.6858	0   	0   
8         	23        	1         	B    	-95.8783563476	2.2938e-42    	23.303	1000	4.3947	188.59	1.0001	1.0001	0   	0   
13        	23        	1         	B    	-48.8274051640	6.2306e-22    	7.4952	1000	15.144	1000	1.0001	1.0001	0   	0   
15        	23        	1         	B    	-50.1589524592	1.6453e-22    	7.3242	1000	45.214	1000	1.0001	1.0001	0   	0   
22        	23        	1         	B    	-45.9322917114	1.1268e-20    	9.505	1000	6.3168	664.58	1.0001	1.0001	0   	0   
23        	24        	1         	B    	-13.2062660398	1.839e-06     	0   	1000	0   	1000	1.0001	1.0001	1.0001e-07	1.0001e-07
23        	43        	1         	B    	-35.4465841673	4.0341e-16    	0   	14.576	0   	1000	4.2898	4.2898	14.802	14.802
23        	44        	1         	B    	-52.9198086124	1.0404e-23    	0   	5.6236	0   	1000	13.283	13.283	5.8182	5.8182
23        	45        	1         	B    	-13.2062660398	1.839e-06     	0   	1000	0   	1000	1.0001	1.0001	1.0001e-07	1.0001e-07
23        	47        	1         	B    	-13.2062660398	1.839e-06     	0   	1000	0   	1000	1.0001	1.0001	1.0001e-07	1.0001e-07
8         	24        	1         	B    	-95.8783563476	2.2938e-42    	23.303	1000	4.3947	188.59	1.0001	1.0001	0   	0   
13        	24        	1         	B    	-48.8274051640	6.2306e-22    	7.4952	1000	15.144	1000	1.0001	1.0001	0   	0   
15        	24        	1         	B    	-50.1589524592	1.6453e-22    	7.3242	1000	45.214	1000	1.0001	1.0001	0   	0   
22        	24        	1         	B    	-45.9322917114	1.1268e-20    	9.505	1000	6.3168	664.58	1.0001	1.0001	0   	0   
24        	43        	1         	B    	-35.4465841673	4.0341e-16    	0   	14.576	0   	1000	4.2898	4.2898	14.802	14.802
24        	44        	1         	B    	-52.9198086124	1.0404e-23    	0   	5.6236	0   	1000	13.283	13.283	5.8182	5.8182
24        	45        	1         	B    	-13.2062660398	1.839e-06     	0   	1000	0   	1000	1.0001	1.0001	1.0001e-07	1.0001e-07
24        	47        	1         	B    	-13.2062660398	1.839e-06     	0   	1000	0   	1000	1.0001	1.0001	1.0001e-07	1.0001e-07
26        	27        	1         	B    	-5.5195031610 	0.0040078     	0   	1000	0   	0   	1.0082	1.0082	0   	0   
26        	28        	1         	B    	-5.5195031610 	0.0040078     	0   	1000	0   	0   	1.0082	1.0082	0   	0   
27        	28        	1         	B    	-5.5195031610 	0.0040078     	0   	1000	0   	0   	1.0082	1.0082	0   	0   
4         	43        	1         	B    	-30.2245523622	7.4756e-14    	0   	23.661	0   	0   	4.2992	4.2992	14.369	14.369
21        	43        	1         	B    	-30.2245523622	7.4756e-14    	0   	23.661	0   	0   	4.2992	4.2992	14.369	14.369
22        	43        	1         	B    	-66.6822558949	1.0971e-29    	8.7325	47.568	6.3961	34.841	4.3186	4.3186	14.126	14.126
43        	44        	1         	B    	-71.1269004572	1.2882e-31    	2.554	13.241	15.179	78.696	13.308	13.308	5.766	5.766
43        	45        	1         	B    	-32.5689930320	7.1691e-15    	3.2182	1000	14.759	1000	1.0001	1.0001	0   	0   
43        	47        	1         	B    	-32.5689930320	7.1691e-15    	3.2182	1000	14.759	1000	1.0001	1.0001	0   	0   
44        	46        	1         	B    	-77.4711592609	2.2631e-34    	9.6024	39.733	5.8499	24.206	8.6162	8.6162	5.3311	5.3311
44        	60        	1         	B    	-79.5186064735	2.9208e-35    	10.727	34.535	5.9752	19.236	9.6867	9.6867	0   	0   
8         	45        	1         	B    	-95.8783563476	2.2938e-42    	23.303	1000	4.3947	188.59	1.0001	1.0001	0   	0   
13        	45        	1         	B    	-48.8274051640	6.2306e-22    	7.4952	1000	15.144	1000	1.0001	1.0001	0   	0   
15        	45        	1         	B    	-50.1589524592	1.6453e-22    	7.3242	1000	45.214	1000	1.0001	1.0001	0   	0   
22        	45        	1         	B    	-45.9322917114	1.1268e-20    	9.505	1000	6.3168	664.58	1.0001	1.0001	0   	0   
44        	45        	1         	B    	-50.3111303317	1.413e-22     	12.081	1000	5.8065	480.63	1.0001	1.0001	0   	0   
45        	47        	1         	B    	-13.2062660398	1.839e-06     	0   	1000	0   	1000	1.0001	1.0001	1.0001e-07	1.0001e-07
46        	114       	1         	B    	-131.8311594971	5.5777e-58    	0   	8.6384	0   	9.1943	1.72	1.72	97.948	97.948
8         	47        	1         	B    	-95.8783563476	2.2938e-42    	23.303	1000	4.3947	188.59	1.0001	1.0001	0   	0   
13        	47        	1         	B    	-48.8274051640	6.2306e-22    	7.4952	1000	15.144	1000	1.0001	1.0001	0   	0   
15        	47        	1         	B    	-50.1589524592	1.6453e-22    	7.3242	1000	45.214	1000	1.0001	1.0001	0   	0   
22        	47        	1         	B    	-45.9322917114	1.1268e-20    	9.505	1000	6.3168	664.58	1.0001	1.0001	0   	0   
44        	47        	1         	B    	-50.3111303317	1.413e-22     	12.081	1000	5.8065	480.63	1.0001	1.0001	0   	0   
48        	49        	1         	B    	-78.6183570606	7.1859e-35    	0.0013133	1000	1.3133	1000	8.4277	8.4277	19.667	19.667
48        	50        	1         	B    	-78.6183570606	7.1859e-35    	0.0013133	1000	1.3133	1000	8.4277	8.4277	19.667	19.667
48        	119       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	120       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	121       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	122       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	123       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	124       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	125       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	126       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
48        	127       	1         	B    	-85.3234269492	8.8005e-38    	8.2803	-   	21.095	-   	2.0201	2.0201	0   	0   
49        	50        	1         	B    	-69.3923245998	7.2996e-31    	1e-07	1000	0.0001	1000	8.4315	8.4315	19.665	19.665
49        	119       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	120       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	121       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	122       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	123       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	124       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	125       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	126       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
49        	127       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	119       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	120       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	121       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	122       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	123       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	124       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	125       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	126       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
50        	127       	1         	B    	-79.8430822741	2.1115e-35    	8.2877	-   	19.771	-   	2.0201	2.0201	0   	0   
57        	58        	1         	B    	-5.8836067542 	0.0027847     	0   	1000	0   	0   	1.0168	1.0168	0   	0   
59        	85        	1         	B    	-130.0460474075	3.3244e-57    	9.8955	52.093	18.725	98.573	16.074	16.074	11.361	11.361
59        	88        	1         	B    	-130.0460474075	3.3244e-57    	9.8955	52.093	18.725	98.573	16.074	16.074	11.361	11.361
59        	112       	1         	B    	-174.4040054763	1.8084e-76    	9.9098	26.763	12.779	34.511	3.2777	3.2777	37.415	37.415
59        	113       	1         	B    	-182.3227562162	6.5801e-80    	10.024	23.834	13.296	31.614	2.8772	2.8772	47.514	47.514
59        	115       	1         	B    	-182.3227562162	6.5801e-80    	10.024	23.834	13.296	31.614	2.8772	2.8772	47.514	47.514
59        	116       	1         	B    	-182.3227562162	6.5801e-80    	10.024	23.834	13.296	31.614	2.8772	2.8772	47.514	47.514
59        	117       	1         	B    	-182.3227562162	6.5801e-80    	10.024	23.834	13.296	31.614	2.8772	2.8772	47.514	47.514
59        	118       	1         	B    	-174.4040054763	1.8084e-76    	9.9098	26.763	12.779	34.511	3.2777	3.2777	37.415	37.415
4         	60        	1         	B    	-39.0649236276	1.0822e-17    	0   	6.9979	0   	0   	9.654	9.654	0   	0   
21        	60        	1         	B    	-39.0649236276	1.0822e-17    	0   	6.9979	0   	0   	9.654	9.654	0   	0   
57        	60        	1         	B    	-39.4987751415	7.0129e-18    	0   	6.4069	0   	0   	9.6475	9.6475	0   	0   
58        	60        	1         	B    	-39.4987751415	7.0129e-18    	0   	6.4069	0   	0   	9.6475	9.6475	0   	0   
61        	62        	1         	B    	-4.9143730586 	0.0073403     	0   	1000	0   	0   	1.05	1.05	0   	0   
61        	78        	1         	B    	-12.7344695089	2.9477e-06    	0   	30.641	0   	0   	2.1664	2.1664	0   	0   
62        	78        	1         	B    	-12.7344695089	2.9477e-06    	0   	30.641	0   	0   	2.1664	2.1664	0   	0   
44        	63        	1         	B    	-93.8077047455	1.819e-41     	5.4075	14.221	4.0752	10.718	9.3698	9.3698	16.181	16.181
63        	64        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
63        	65        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
63        	66        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
63        	67        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
63        	80        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
63        	81        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
63        	82        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
44        	64        	1         	B    	-93.8077047455	1.819e-41     	5.4075	14.221	4.0752	10.718	9.3698	9.3698	16.181	16.181
64        	65        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
64        	66        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
64        	67        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
64        	80        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
64        	81        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
64        	82        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
44        	65        	1         	B    	-93.8077047455	1.819e-41     	5.4075	14.221	4.0752	10.718	9.3698	9.3698	16.181	16.181
65        	66        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
65        	67        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
65        	80        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
65        	81        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
65        	82        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
44        	66        	1         	B    	-93.8077047455	1.819e-41     	5.4075	14.221	4.0752	10.718	9.3698	9.3698	16.181	16.181
66        	67        	1         	B    	-48.5924301481	7.8809e-22    	0   	1000	0   	1000	9.5148	9.5148	16.065	16.065
66        	80        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
66        	81        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
66        	82        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
44        	67        	1         	B    	-93.8077047455	1.819e-41     	5.4075	14.221	4.0752	10.718	9.3698	9.3698	16.181	16.181
67        	80        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
67        	81        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
67        	82        	1         	B    	-55.8618423103	5.4892e-25    	6.2974	1000	16.14	1000	2.0164	2.0164	0   	0   
68        	69        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	70        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	71        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	72        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	73        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	74        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	75        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	76        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	77        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
68        	78        	1         	B    	-15.9354604540	1.2004e-07    	0   	52.514	0   	0   	2.1562	2.1562	0   	0   
69        	70        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	71        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	72        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	73        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	74        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	75        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	76        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	77        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
69        	78        	1         	B    	-15.9354604540	1.2004e-07    	0   	52.514	0   	0   	2.1562	2.1562	0   	0   
70        	71        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	72        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	73        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	74        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	75        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	76        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	77        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
70        	78        	1         	B    	-15.9354604540	1.2004e-07    	0   	52.514	0   	0   	2.1562	2.1562	0   	0   
71        	72        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
71        	73        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
71        	74        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
71        	75        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
71        	76        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
71        	77        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
71        	78        	1         	B    	-15.9354604540	1.2004e-07    	0   	52.514	0   	0   	2.1562	2.1562	0   	0   
72        	73        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
72        	74        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
72        	75        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
72        	76        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
72        	77        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
72        	78        	1         	B    	-15.9354604540	1.2004e-07    	0   	52.514	0   	0   	2.1562	2.1562	0   	0   
73        	74        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
73        	75        	1         	B    	-11.7256636251	8.0837e-06    	0   	1000	0   	0   	2.072	2.072	0   	0   
