Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
105       	106       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
105       	107       	1         	l    	-72.0431771589	5.1528e-32    	1.0098	1000	1.0098	1000	15.098	0   	15.098	0   
105       	108       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
105       	109       	1         	l    	-72.0431771589	5.1528e-32    	1.0098	1000	1.0098	1000	15.098	0   	15.098	0   
105       	110       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
105       	111       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
89        	106       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
90        	106       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
91        	106       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
92        	106       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
95        	106       	1         	l    	-79.0107394876	4.8537e-35    	2.3299	14.126	2.3299	14.126	16.895	0   	16.895	0   
96        	106       	1         	l    	-100.0269201884	3.6213e-44    	9.1361	0   	9.1361	0   	12.425	17.138	12.425	17.138
99        	106       	1         	l    	-100.0269201884	3.6213e-44    	9.1361	0   	9.1361	0   	12.425	17.138	12.425	17.138
100       	106       	1         	l    	-79.0107394876	4.8537e-35    	2.3299	14.126	2.3299	14.126	16.895	0   	16.895	0   
101       	106       	1         	l    	-79.0107394876	4.8537e-35    	2.3299	14.126	2.3299	14.126	16.895	0   	16.895	0   
102       	106       	1         	l    	-100.0269201884	3.6213e-44    	9.1361	0   	9.1361	0   	12.425	17.138	12.425	17.138
106       	107       	1         	l    	-72.0431771589	5.1528e-32    	1.0098	1000	1.0098	1000	15.098	0   	15.098	0   
106       	108       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
106       	109       	1         	l    	-72.0431771589	5.1528e-32    	1.0098	1000	1.0098	1000	15.098	0   	15.098	0   
106       	110       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
106       	111       	1         	l    	-68.6251119379	1.5721e-30    	16  	-   	16  	-   	0   	1000	0   	1000
89        	107       	1         	l    	-77.8428115847	1.5606e-34    	2.3088	14.953	2.3088	14.953	15.568	0   	15.568	0   
90        	107       	1         	l    	-77.8428115847	1.5606e-34    	2.3088	14.953	2.3088	14.953	15.568	0   	15.568	0   
91        	107       	1         	l    	-77.8428115847	1.5606e-34    	2.3088	14.953	2.3088	14.953	15.568	0   	15.568	0   
92        	107       	1         	l    	-77.8428115847	1.5606e-34    	2.3088	14.953	2.3088	14.953	15.568	0   	15.568	0   
95        	107       	1         	l    	-76.4539396268	6.2586e-34    	2.3125	14.8	2.3125	14.8	15.839	0   	15.839	0   
